sale_id,customer_id,product_id,quantity,sale_date,payment_method,discount,returned
SALE68373,CUST28973,PROD1105,5,2024-08-11,Debit Card,0.03,True
SALE68374,CUST25268,PROD1992,1,2023-09-16,Debit Card,0.03,False
SALE68375,cust23165,PROD1942,5,2024-08-03,Debit Card,0.12,True
SALE68376,cust18115,PROD1742,2,2025-01-16,Credit Card,0.16,False
SALE68377,CUST24402,PROD1971,3,2024-06-17,Credit Card,0.17,True
SALE68378,,PROD1712,8,2023-12-13,Credit Card,0.3,True
SALE68379,CUST21187,PROD1556,6,2023-12-22,Credit Card,0.15,True
SALE68380,CUSTOMER21376,PROD1239,4,2024-04-30,Cash,0.04,True
SALE68381,cust21838,PROD1578,4,2024-07-11,Cash,0.18,False
SALE68382,CUST24510,PROD1313,5,2024-06-11,Credit Card,0.21,True
SALE68383,CUSTOMER19737,PROD1740,9,2023-11-28,Cash,0.04,False
SALE68384,CUSTOMER17609,PROD1638,1,2024-11-18,PayPal,0.02,False
SALE68385,cust13397,PROD1511,9,2024-07-29,Cash,0.2,True
SALE68386,CUST29544,PROD1798,1,2023-08-15,Credit Card,0.29,True
SALE68387,CUST16207,PROD1328,8,2025-06-24,Debit Card,0.06,False
SALE68388,CUST22548,PROD1148,2,2023-10-24,Debit Card,0.21,False
SALE68389,,PROD1758,8,2023-10-23,Debit Card,0.22,False
SALE68390,CUST24568,PROD1502,8,2023-09-06,Debit Card,0.24,True
SALE68391,CUST13019,PROD1985,9,2025-05-31,Debit Card,0.01,True
SALE68392,cust13001,PROD1692,9,2025-05-15,PayPal,0.03,True
SALE68393,CUST23116,PROD1102,9,2025-08-06,Cash,0.2,False
SALE68394,CUSTOMER15382,PROD1147,7,2025-03-06,Debit Card,0.28,False
SALE68395,CUST21739,PROD1594,8,2025-05-28,Cash,0.15,
SALE68396,CUST16646,PROD1691,3,2023-10-09,Credit Card,0.1,False
SALE68397,CUST20986,PROD1984,4,2025-02-13,Debit Card,0.17,False
SALE68398,CUST15863,PROD1921,7,2025-01-08,PayPal,0.04,False
SALE68399,cust14430,PROD1008,8,2025-03-31,Cash,0.11,False
SALE68400,CUST29880,PROD1287,2,2023-08-19,Credit Card,0.12,True
SALE68401,cust17441,PROD1161,9,2024-04-28,Credit Card,2.1,False
SALE68402,CUSTOMER28310,PROD1293,9,2025-07-13,PayPal,0.06,True
SALE68403,CUST23034,PROD1017,5,2024-12-17,Debit Card,0.26,True
SALE68404,CUST15468,PROD1535,5,2025-05-11,Cash,0.25,False
SALE68405,CUST28822,PROD1851,6,2025-05-23,Credit Card,0.11,True
SALE68406,CUST12667,PROD1179,2,2025-01-31,Debit Card,0.28,False
SALE68407,CUST27575,PROD1509,2,2025-05-02,Credit Card,0.04,True
SALE68408,CUST25608,PROD1291,3,2023-09-09,Debit Card,0.03,False
SALE68409,cust29164,PROD1391,9,2024-12-22,PayPal,0.3,True
SALE68410,cust16584,PROD1107,5,2023-11-08,Debit Card,0.15,False
SALE68411,cust25300,PROD1625,3,2024-03-14,PayPal,0.24,True
SALE68412,CUST21140,PROD1541,1,2023-08-17,Debit Card,0.15,True
SALE68413,CUSTOMER29868,PROD1125,7,2024-04-17,Debit Card,0.03,False
SALE68414,CUST18183,PROD1434,2,2024-08-28,Debit Card,0.08,False
SALE68415,CUST24878,PROD1841,4,2024-06-07,Credit Card,0.03,False
SALE68416,CUST14296,PROD1318,5,2025-03-09,PayPal,0.19,False
SALE68417,cust25670,PROD1304,6,2025-01-28,Cash,0.13,False
SALE68418,CUST21611,,8,2025-03-06,Debit Card,0.05,text_False
SALE68419,cust13236,PROD1211,9,2024-11-14,,0.04,False
SALE68420,cust17099,PROD1654,9,2023-09-14,Credit Card,0.12,True
SALE68421,CUST12548,PROD1485,5,2024-03-09,Credit Card,0.21,True
SALE68422,cust20718,PROD1206,3,2023-08-22,Debit Card,0.04,True
SALE68423,CUST27043,PROD1024,9,2024-11-30,Debit Card,0.26,False
SALE68424,,,1,2023-09-09,Credit Card,0.26,False
SALE68425,CUSTOMER14675,PROD1051,4,2024-12-31,Credit Card,0.14,True
SALE68426,CUST10761,PROD1034,5,2024-07-23,Debit Card,0.24,True
SALE68427,cust25459,PROD1604,2,2024-11-03,Credit Card,0.27,False
SALE68428,cust12372,PROD1032,7,2024-03-08,Cash,0.23,True
SALE68429,CUST16734,PROD1409,3,2023-10-11,Credit Card,0.0,False
SALE68430,CUST27181,PROD1178,8,2024-05-20,Debit Card,0.23,True
SALE68431,CUST28736,PROD1633,6,2024-03-05,Cash,0.0,False
SALE68432,CUSTOMER18254,PROD1613,9,2023-11-13,PayPal,0.08,True
SALE68433,cust25596,PROD1975,8,2024-03-22,Credit Card,0.3,True
SALE68434,CUST25267,,3,2024-12-26,Debit Card,0.01,True
SALE68435,CUST28149,PROD1819,8,2024-02-18,Debit Card,0.16,False
SALE68436,CUSTOMER21011,PROD1085,6,2025-05-04,Cash,0.08,False
SALE68437,CUSTOMER19812,PROD1881,5,2025-03-08,PayPal,0.2,False
SALE68438,cust11697,PROD1749,5,2024-07-25,Credit Card,0.14,True
SALE68439,CUST24548,PROD1231,8,2024-03-05,Debit Card,0.05,True
SALE68440,cust29181,PROD1623,9,2025-04-29,Debit Card,0.27,True
SALE68441,,PROD1048,9,2024-06-25,Credit Card,0.21,True
SALE68442,CUST21325,PROD1265,7,2024-07-21,Debit Card,0.2,True
SALE68443,CUSTOMER18064,PROD1102,7,2025-03-05,PayPal,0.15,False
SALE68444,CUSTOMER16952,PROD1013,9,2023-10-01,Cash,0.27,False
SALE68445,CUST18964,PROD1660,6,2025-01-30,Credit Card,0.16,True
SALE68446,CUSTOMER12777,PROD1914,2,2024-09-16,Credit Card,0.28,False
SALE68447,CUST13382,PROD1287,4,2025-03-04,Credit Card,0.15,False
SALE68448,cust16052,PROD1924,8,2024-03-13,Debit Card,0.03,False
SALE68449,CUST17153,PROD1875,1,2024-07-30,Cash,0.11,True
SALE68450,CUSTOMER23368,PROD1935,7,2024-09-12,Debit Card,0.03,False
SALE68451,CUSTOMER19822,PROD1054,8,2024-01-11,Debit Card,0.21,True
SALE68452,CUSTOMER23321,PROD1399,8,2024-10-14,Credit Card,0.18,True
SALE68453,cust15932,PROD1237,3,2024-04-27,,0.25,False
SALE68454,CUST27799,PROD1222,8,2023-12-07,,0.08,True
SALE68455,CUST20623,PROD1115,6,2023-11-09,Cash,0.04,True
SALE68456,CUST11605,PROD1287,9,01-Jan-2023,PayPal,0.05,False
SALE68457,cust22296,PROD1477,5,2024-10-03,Debit Card,0.08,False
SALE68458,CUST28788,PROD1832,8,2025-02-26,Cash,0.12,False
SALE68459,cust23076,PROD1403,3,2024-12-30,Debit Card,0.12,False
SALE68460,cust24950,PROD1508,7,2025-05-22,,0.16,True
SALE68461,CUST15102,PROD1207,2,2024-09-16,Cash,0.1,True
SALE68462,CUSTOMER10201,,4,2023-12-25,PayPal,0.24,True
SALE68463,CUSTOMER23017,,1,2025-01-22,PayPal,0.11,True
SALE68464,cust18707,PROD1738,1,2024-07-26,Cash,0.22,True
SALE68465,CUST25092,PROD1627,8,2024-11-15,Credit Card,0.16,False
SALE68466,cust20079,PROD1106,9,2024-12-24,Debit Card,0.21,True
SALE68467,CUSTOMER10176,PROD1415,8,2025-03-14,Cash,0.29,False
SALE68468,CUST21157,PROD1297,7,2024-11-27,PayPal,0.2,True
SALE68469,,PROD1959,4,2024-07-09,Credit Card,0.29,True
SALE68470,cust10528,PROD1391,2,2025-06-21,Cash,0.23,True
SALE68471,CUSTOMER17329,PROD1076,9,2025-02-04,Cash,0.2,False
SALE68472,CUST25589,PROD1882,2,2024-10-31,Credit Card,0.16,False
SALE68473,CUSTOMER20342,PROD1631,1,2024-06-27,Cash,0.08,False
SALE68474,CUST10406,PROD1736,7,2024-07-05,Cash,0.22,False
SALE68475,cust14065,PROD1781,6,2025-01-27,Debit Card,0.15,False
SALE68476,cust23413,PROD1076,8,2023-12-29,PayPal,0.01,False
SALE68477,cust10002,PROD1320,9,2025-02-27,PayPal,0.23,False
SALE68478,CUST20581,PROD1575,4,2025-07-24,PayPal,0.19,False
SALE68479,cust21940,PROD1710,1,2023-10-04,Debit Card,0.07,False
SALE68480,CUST26032,PROD1364,9,2023-09-03,Credit Card,0.05,False
SALE68481,CUST11421,PROD1216,5,2024-07-17,Credit Card,0.11,True
SALE68482,CUST19097,PROD1912,9,2024-02-25,Credit Card,0.04,True
SALE68483,cust25742,PROD1039,9,2024-11-06,Cash,0.12,False
SALE68484,CUST26657,PROD1531,4,2024-10-10,Debit Card,0.09,True
SALE68485,cust24608,PROD1637,8,2024-05-10,Debit Card,0.3,True
SALE68486,CUST12064,PROD1428,8,2023-10-02,Credit Card,0.16,False
SALE68487,CUST14344,PROD1893,1,2024-11-16,PayPal,0.14,True
SALE68488,cust17607,PROD1834,5,2024-03-25,Cash,0.27,True
SALE68489,CUST25716,PROD1476,5,2025-04-12,Credit Card,0.27,False
SALE68490,CUST15779,PROD1257,9,2025-04-14,Credit Card,0.06,True
SALE68491,CUST28215,PROD1400,5,01-Jan-2023,Credit Card,0.04,False
SALE68492,CUST25364,PROD1249,4,2024-03-26,Debit Card,0.24,True
SALE68493,CUST17774,PROD1079,1,2025-04-20,Credit Card,0.06,True
SALE68494,CUSTOMER21850,PROD1823,3,2024-01-28,Debit Card,0.13,False
SALE68495,CUST26023,PROD1972,3,2023-10-16,PayPal,0.06,True
SALE68496,CUST23121,PROD1754,8,2024-04-03,Debit Card,0.26,False
SALE68497,CUSTOMER26994,PROD1589,1,2023-11-09,Debit Card,0.16,True
SALE68498,cust21723,,5,2025-06-03,Credit Card,0.27,False
SALE68499,CUST24216,PROD1351,5,2024-01-20,PayPal,0.05,True
SALE68500,cust18297,PROD1789,4,2025-05-23,Debit Card,0.29,True
SALE68501,CUST14965,PROD1159,3,2024-05-06,Credit Card,0.3,False
SALE68502,CUSTOMER23542,PROD1837,9,2025-02-14,Cash,0.29,True
SALE68503,CUST21388,PROD1661,7,2023-10-09,Credit Card,0.03,True
SALE68504,CUST16947,PROD1705,1,2025-06-21,Credit Card,0.23,False
SALE68505,CUST28995,PROD1204,7,2024-02-29,PayPal,0.01,True
SALE68506,cust29371,PROD1743,4,2025-06-18,Debit Card,0.2,False
SALE68507,,PROD1438,8,2025-03-30,Debit Card,0.18,True
SALE68508,cust20247,PROD1131,7,2024-07-09,Debit Card,0.17,True
SALE68509,CUST19303,,1,01-Jan-2023,,0.02,True
SALE68510,CUSTOMER25448,PROD1622,1,2024-12-02,Debit Card,0.24,False
SALE68511,cust12674,PROD1009,3,2025-05-17,Credit Card,0.08,False
SALE68512,cust26274,PROD1195,8,2024-07-06,Credit Card,0.24,True
SALE68513,CUST24368,PROD1964,8,2025-06-17,PayPal,0.07,True
SALE68514,CUST18318,PROD1419,5,2025-07-23,Cash,0.26,True
SALE68515,CUSTOMER13153,PROD1076,1,2024-09-01,Debit Card,0.27,False
SALE68516,cust23851,PROD1733,3,2024-09-02,PayPal,0.06,False
SALE68517,CUST27241,PROD1397,6,2024-02-20,PayPal,0.13,True
SALE68518,CUST23843,PROD1956,1,2023-08-24,PayPal,0.22,False
SALE68519,,PROD1342,60,2024-04-15,Cash,0.12,True
SALE68520,CUST19264,PROD1275,1,2024-05-15,Debit Card,0.03,False
SALE68521,CUSTOMER19101,PROD1229,1,2023-12-14,PayPal,0.22,True
SALE68522,cust27219,,1,2023-08-29,Cash,0.3,False
SALE68523,CUST28517,PROD1303,70,2024-08-24,PayPal,0.26,True
SALE68524,cust22925,PROD1259,5,2024-02-18,Credit Card,0.03,False
SALE68525,CUSTOMER13899,PROD1123,7,not a date,Credit Card,0.04,False
SALE68526,CUSTOMER21017,PROD1981,2,2025-08-12,PayPal,0.02,False
SALE68527,CUST13378,PROD1662,8,2025-02-27,Credit Card,0.29,True
SALE68528,CUST24164,PROD1132,7,2024-10-24,Cash,0.13,False
SALE68529,cust10465,PROD1445,7,2024-04-15,Credit Card,0.17,True
SALE68530,cust10569,PROD1230,5,2024-10-08,PayPal,0.21,False
SALE68531,cust28236,PROD1166,1,2024-02-03,Debit Card,0.1,False
SALE68532,CUSTOMER10385,PROD1660,2,2024-06-22,PayPal,0.04,True
SALE68533,cust18346,PROD1794,5,2024-06-21,Cash,0.06,True
SALE68534,cust19311,PROD1662,1,2024-09-07,Debit Card,0.26,True
SALE68535,cust16673,PROD1428,3,2025-03-28,Debit Card,0.24,False
SALE68536,CUST21918,PROD1186,8,2025-07-08,PayPal,0.0,True
SALE68537,CUSTOMER27553,PROD1236,2,2023-09-19,Credit Card,0.21,True
SALE68538,cust17473,PROD1489,1,2024-08-13,PayPal,0.18,True
SALE68539,CUST21251,PROD1641,9,2025-04-15,PayPal,0.08,False
SALE68540,CUSTOMER13474,PROD1993,9,2023-11-24,Credit Card,0.24,True
SALE68541,cust10061,PROD1786,3,2025-01-19,Debit Card,0.24,False
SALE68542,CUST11547,PROD1762,7,2025-07-06,PayPal,0.29,False
SALE68543,CUST23658,PROD1426,9,2024-02-17,Cash,0.28,False
SALE68544,CUSTOMER25439,PROD1209,2,2023-12-31,Debit Card,0.28,True
SALE68545,CUST11094,PROD1275,2,2024-06-19,Credit Card,0.15,True
SALE68546,,PROD1334,4,2024-07-16,Credit Card,0.21,False
SALE68547,CUSTOMER24144,PROD1995,9,2025-02-13,PayPal,0.24,True
SALE68548,CUST10802,PROD1576,4,2025-03-19,PayPal,0.28,True
SALE68549,CUSTOMER18072,PROD1398,5,2025-01-27,Credit Card,0.17,True
SALE68550,CUSTOMER18694,,5,2023-09-07,Cash,0.08,text_False
SALE68551,CUST22003,PROD1167,1,2025-06-26,PayPal,0.3,True
SALE68552,CUSTOMER17277,PROD1858,7,2024-03-04,Cash,0.28,text_True
SALE68553,CUST10637,PROD1952,7,2023-10-29,Cash,0.03,True
SALE68554,cust11032,PROD1443,9,2023-09-16,Cash,0.04,False
SALE68555,CUSTOMER25010,PROD1209,7,2024-12-09,PayPal,0.29,True
SALE68556,CUST16202,PROD1915,8,2023-11-07,Cash,0.2,False
SALE68557,CUST19200,PROD1379,6,2024-02-22,PayPal,0.12,False
SALE68558,CUST12872,PROD1872,2,2025-03-20,Cash,0.28,True
SALE68559,CUST21784,PROD1642,8,2025-08-12,Credit Card,0.01,False
SALE68560,CUST15078,PROD1725,5,2024-10-21,Cash,0.15,False
SALE68561,CUST25724,PROD1995,2,2025-06-16,Debit Card,0.19,True
SALE68562,CUSTOMER19052,,6,2024-01-21,PayPal,0.0,False
SALE68563,CUST15041,PROD1697,8,2024-12-02,Credit Card,0.08,True
SALE68564,cust12784,PROD1212,3,2025-01-12,PayPal,0.18,True
SALE68565,CUST14634,PROD1340,6,2025-08-01,PayPal,0.0,True
SALE68566,cust27610,PROD1812,2,2025-02-08,,0.27,False
SALE68567,CUSTOMER13979,PROD1128,1,2024-03-18,Credit Card,0.26,True
SALE68568,CUST18052,PROD1719,3,2024-06-19,Credit Card,0.26,False
SALE68569,cust16580,PROD1852,7,2023-10-13,PayPal,0.0,False
SALE68570,CUST11938,PROD1680,3,2024-01-25,Debit Card,0.15,True
SALE68571,CUST29958,PROD1840,8,2023-11-16,PayPal,0.26,False
SALE68572,CUST19697,PROD1171,8,2023-09-01,Debit Card,0.2,False
SALE68573,cust17897,PROD1468,6,2024-04-13,Credit Card,0.03,False
SALE68574,CUST27224,PROD1719,3,2023-11-09,Credit Card,0.18,False
SALE68575,CUST11794,PROD1469,5,2024-01-22,,0.19,True
SALE68576,CUSTOMER13924,PROD1268,6,2023-11-15,Cash,0.16,text_False
SALE68577,cust27977,PROD1893,4,2024-08-23,Credit Card,0.28,True
SALE68578,CUST11798,PROD1539,8,2024-03-20,Debit Card,0.07,False
SALE68579,CUST27700,PROD1879,1,2025-07-17,Debit Card,0.18,False
SALE68580,cust26105,PROD1038,3,2024-07-31,Cash,0.12,True
SALE68581,CUST21527,PROD1496,3,2025-02-04,Credit Card,0.13,False
SALE68582,CUST16189,PROD1435,3,2023-11-03,PayPal,0.02,True
SALE68583,cust24874,PROD1405,7,2024-05-11,Cash,0.12,False
SALE68584,cust19741,PROD1422,8,2023-11-07,Debit Card,0.26,True
SALE68585,cust13500,PROD1928,8,2024-05-29,,0.01,False
SALE68586,CUST15702,PROD1784,3,2023-11-22,Cash,0.09,False
SALE68587,CUST23689,PROD1800,9,2025-03-10,,0.28,True
SALE68588,CUST10583,PROD1992,9,2023-09-23,PayPal,0.13,False
SALE68589,cust10805,PROD1047,4,2023-12-18,PayPal,0.14,True
SALE68590,CUST15289,PROD1949,8,2024-08-22,PayPal,0.01,False
SALE68591,CUST23880,PROD1906,1,2024-02-06,Credit Card,0.17,True
SALE68592,CUST24397,PROD1787,9,2024-05-17,Debit Card,0.23,True
SALE68593,CUST18732,PROD1903,5,2024-11-28,PayPal,0.1,True
SALE68594,cust21223,PROD1579,2,2023-10-10,Debit Card,0.12,False
SALE68595,CUSTOMER26808,PROD1770,9,2025-01-04,Credit Card,0.1,True
SALE68596,cust22646,PROD1417,8,2023-11-28,PayPal,0.23,
SALE68597,CUST12412,PROD1326,3,2025-05-14,Credit Card,0.15,False
SALE68598,CUST27108,PROD1897,8,2025-06-09,Cash,0.09,True
SALE68599,CUST28671,PROD1313,8,2025-07-19,PayPal,0.05,True
SALE68600,,PROD1363,3,2024-05-26,PayPal,0.26,True
SALE68601,CUSTOMER14283,PROD1726,8,2023-10-12,Credit Card,0.08,False
SALE68602,CUST10964,PROD1749,5,2025-05-29,Cash,0.18,False
SALE68603,cust22551,PROD1761,6,2025-04-10,Debit Card,0.1,True
SALE68604,cust14931,PROD1941,5,2024-06-06,PayPal,0.3,True
SALE68605,cust19647,PROD1643,9,2023-10-03,Credit Card,0.11,True
SALE68606,cust27564,PROD1586,1,2023-11-10,Credit Card,0.13,Fal...
SALE68607,cust27522,PROD1169,7,2025-05-24,,0.08,False
SALE68608,cust24973,PROD1652,3,2024-01-25,Credit Card,0.22,text_False
SALE68609,cust26451,PROD1898,9,2024-02-15,Debit Card,0.08,True
SALE68610,cust14255,,2,2023-12-17,Debit Card,0.28,True
SALE68611,CUST11012,PROD1325,1,2024-07-03,Cash,0.11,True
SALE68612,CUSTOMER15270,PROD1273,6,2025-04-02,,0.02,True
SALE68613,cust28389,PROD1290,5,2025-04-15,PayPal,0.02,False
SALE68614,CUST14692,PROD1589,2,2025-01-10,Credit Card,0.26,False
SALE68615,cust21426,PROD1345,7,2024-08-04,PayPal,0.28,False
SALE68616,cust16388,PROD1755,5,2024-08-19,PayPal,0.25,True
SALE68617,CUST24073,,3,2024-12-29,Credit Card,0.01,True
SALE68618,cust21394,PROD1070,8,2024-09-27,Debit Card,0.28,True
SALE68619,cust20418,PROD1463,2,2023-12-26,Debit Card,0.23,False
SALE68620,CUST14892,PROD1441,1,2023-09-12,Credit Card,0.05,False
SALE68621,CUSTOMER15080,PROD1304,1,2024-11-16,,0.01,True
SALE68622,cust10713,PROD1170,3,2024-12-01,Credit Card,0.22,False
SALE68623,cust20277,PROD1962,2,2025-06-08,,0.03,True
SALE68624,CUST16207,PROD1304,9,2023-11-25,Credit Card,0.15,False
SALE68625,CUST27638,PROD1769,5,2024-09-21,Credit Card,0.22,False
SALE68626,CUST19407,PROD1602,3,2024-04-01,Debit Card,0.21,False
SALE68627,CUST27163,PROD1246,9,2025-07-23,Credit Card,0.03,text_True
SALE68628,CUST12036,PROD1187,1,2025-04-14,PayPal,0.17,False
SALE68629,CUSTOMER17655,PROD1491,8,2023-09-22,Debit Card,0.26,False
SALE68630,cust10271,,9,2023-02-30,Credit Card,0.18,False
SALE68631,,PROD1566,2,2025-06-12,Credit Card,0.09,False
SALE68632,,PROD1263,4,2025-01-04,Credit Card,0.29,True
SALE68633,CUST13355,PROD1544,6,2024-05-31,Credit Card,0.04,False
SALE68634,cust21275,PROD1914,4,2024-07-12,Cash,0.01,False
SALE68635,CUST25271,PROD1956,8,2023-09-08,PayPal,0.03,False
SALE68636,CUST13787,PROD1558,6,2024-01-10,Cash,0.24,False
SALE68637,CUST22829,PROD1825,9,2023-11-21,PayPal,0.18,False
SALE68638,CUST12056,PROD1485,3,2024-10-10,,0.01,text_True
SALE68639,CUSTOMER29738,PROD1429,8,2025-05-18,Cash,2.2,True
SALE68640,CUST21111,PROD1076,30,2025-08-05,Debit Card,0.12,False
SALE68641,CUST19754,PROD1006,2,2023-12-15,PayPal,0.17,True
SALE68642,CUSTOMER23438,PROD1884,3,2023-10-19,PayPal,0.04,False
SALE68643,CUST24980,PROD1057,1,2024-08-03,Cash,0.08,False
SALE68644,cust14960,PROD1673,2,2024-04-11,Cash,0.29,True
SALE68645,CUST16213,PROD1939,9,2023-10-28,Credit Card,0.04,False
SALE68646,CUST29578,PROD1323,1,2024-05-10,Debit Card,0.22,True
SALE68647,CUSTOMER10493,,7,2023-12-07,Cash,0.11,True
SALE68648,cust19461,PROD1256,1,2023-12-28,Cash,0.1,False
SALE68649,CUSTOMER19959,PROD1856,4,2023-12-19,Cash,0.15,False
SALE68650,CUST13482,PROD1550,1,2023-12-23,Cash,0.25,False
SALE68651,CUSTOMER27907,PROD1853,6,2024-03-25,Debit Card,0.13,True
SALE68652,CUST22028,PROD1145,3,2023-11-30,Cash,0.07,False
SALE68653,CUST11220,PROD1973,8,2023-09-21,Credit Card,0.21,True
SALE68654,CUST24556,PROD1908,1,2024-12-31,,0.09,True
SALE68655,CUST12294,PROD1955,8,2024-01-15,Cash,0.09,False
SALE68656,cust12538,PROD1484,5,2025-03-31,Cash,0.26,False
SALE68657,,,7,2024-02-29,PayPal,0.15,False
SALE68658,CUST26479,PROD1042,2,2024-04-10,Debit Card,0.21,False
SALE68659,CUST16545,PROD1782,6,01-Jan-2023,Cash,0.08,True
SALE68660,CUST21298,,1,2025-04-05,Cash,0.12,True
SALE68661,CUSTOMER12187,PROD1611,5,2024-03-23,Debit Card,0.03,True
SALE68662,CUST18527,PROD1982,7,0000-00-00,Cash,0.2,True
SALE68663,CUST24291,PROD1039,6,2023-10-20,Credit Card,0.2,True
SALE68664,CUST18086,PROD1899,8,2024-03-20,Cash,0.1,True
SALE68665,cust21824,PROD1566,4,2024-05-16,PayPal,0.14,True
SALE68666,CUSTOMER19522,PROD1469,8,2025-02-13,Cash,0.05,False
SALE68667,cust25106,PROD1668,3,2024-11-29,Debit Card,0.08,False
SALE68668,CUSTOMER23097,PROD1114,4,2025-01-21,Debit Card,0.24,True
SALE68669,CUST22045,PROD1981,7,2024-01-29,Credit Card,0.18,True
SALE68670,CUSTOMER27558,PROD1217,4,2023-10-17,Cash,0.03,False
SALE68671,cust19081,PROD1091,7,2025-05-09,Cash,0.01,True
SALE68672,cust27589,PROD1760,7,2024-02-03,Debit Card,0.23,True
SALE68673,CUST28164,PROD1629,9,2024-04-29,Cash,0.2,True
SALE68674,cust20577,PROD1472,7,2025-02-02,Cash,0.17,True
SALE68675,cust19793,PROD1159,6,2024-01-10,,0.11,True
SALE68676,cust25011,PROD1928,2,2024-09-21,PayPal,0.18,False
SALE68677,cust23404,PROD1991,5,2025-01-14,PayPal,0.26,True
SALE68678,CUST15839,PROD1522,2,2023-09-16,Debit Card,0.03,True
SALE68679,cust10061,PROD1353,2,2025-02-19,Credit Card,0.17,True
SALE68680,CUST23947,PROD1524,9,2023-10-30,Cash,0.25,False
SALE68681,CUSTOMER28590,,5,2025-03-08,Debit Card,0.29,False
SALE68682,cust17578,PROD1055,3,2024-10-14,Debit Card,0.23,False
SALE68683,CUST19298,PROD1155,6,2024-01-10,Cash,0.28,False
SALE68684,CUST26723,PROD1841,3,2024-04-06,PayPal,0.14,False
SALE68685,CUST22784,PROD1821,7,2023-09-28,Cash,0.18,True
SALE68686,CUSTOMER25872,PROD1000,6,2024-11-29,PayPal,0.11,False
SALE68687,CUST16944,PROD1532,4,2023-12-25,Cash,0.2,False
SALE68688,,PROD1162,6,2025-01-24,Cash,0.26,True
SALE68689,CUSTOMER10556,PROD1048,6,2025-06-05,Cash,0.16,True
SALE68690,CUSTOMER16062,PROD1939,2,not a date,Credit Card,0.1,False
SALE68691,cust13558,PROD1789,4,2023-09-26,Debit Card,0.09,True
SALE68692,,PROD1709,9,2024-09-27,PayPal,0.13,False
SALE68693,CUSTOMER25644,PROD1675,8,2024-08-21,,0.09,True
SALE68694,cust22847,PROD1683,5,2024-10-10,Debit Card,0.23,True
SALE68695,CUST13955,PROD1412,4,2024-06-24,Debit Card,0.21,False
SALE68696,cust25679,PROD1299,8,2025-02-10,PayPal,0.29,False
SALE68697,CUSTOMER18511,,3,2025-04-21,Credit Card,0.04,False
SALE68698,CUSTOMER16567,PROD1949,3,2023-10-28,Credit Card,0.2,True
SALE68699,CUST14536,PROD1023,9,2024-07-11,Credit Card,0.19,
SALE68700,CUSTOMER23793,PROD1955,7,2023-09-25,Debit Card,0.23,False
SALE68701,CUST19941,PROD1776,2,2024-11-24,Credit Card,0.05,False
SALE68702,CUSTOMER12743,PROD1987,5,2025-02-17,Credit Card,0.27,True
SALE68703,CUSTOMER25749,PROD1132,5,2024-08-08,Debit Card,0.24,False
SALE68704,CUSTOMER15234,PROD1539,2,2025-02-24,Cash,0.28,True
SALE68705,cust16071,PROD1921,2,2025-01-09,Credit Card,0.02,False
SALE68706,cust21798,PROD1531,2,2025-06-21,Credit Card,0.02,True
SALE68707,CUST21876,PROD1696,9,2023-12-19,PayPal,0.01,True
SALE68708,CUST13930,PROD1644,5,2024-11-24,Cash,0.28,True
SALE68709,CUST19593,PROD1200,3,2023-11-14,Debit Card,0.21,False
SALE68710,cust21455,PROD1418,8,2025-02-28,PayPal,0.02,False
SALE68711,CUST28136,PROD1529,1,2025-08-12,Credit Card,0.23,False
SALE68712,CUST26656,PROD1369,4,2024-07-09,Debit Card,0.28,True
SALE68713,CUSTOMER20754,PROD1496,4,2024-05-19,Cash,0.07,False
SALE68714,CUSTOMER10730,PROD1546,2,2025-01-24,,0.28,True
SALE68715,cust14071,PROD1420,9,2024-07-18,Credit Card,0.0,True
SALE68716,cust27780,PROD1038,1,2024-12-09,PayPal,0.05,False
SALE68717,,PROD1742,7,2024-02-10,Credit Card,0.21,True
SALE68718,,PROD1091,7,2024-01-24,Cash,0.17,Fal...
SALE68719,cust29175,PROD1354,6,2023-11-06,Debit Card,0.25,True
SALE68720,CUST28685,PROD1838,9,2024-05-11,,0.24,True
SALE68721,CUST10505,PROD1772,4,9999-99-99,PayPal,0.22,True
SALE68722,CUSTOMER13040,PROD1535,9,2025-07-20,Cash,0.0,False
SALE68723,CUST10324,PROD1008,8,2025-02-07,Cash,0.22,False
SALE68724,CUST13574,PROD1262,2,0000-00-00,PayPal,0.03,False
SALE68725,cust11836,PROD1250,9,2023-10-27,Credit Card,0.0,False
SALE68726,CUST15591,PROD1635,2,2024-02-19,Debit Card,0.03,True
SALE68727,cust22401,PROD1220,7,01-Jan-2023,PayPal,0.01,False
SALE68728,cust18039,PROD1768,4,2025-02-12,Credit Card,0.01,False
SALE68729,CUST29096,PROD1624,1,2023-12-24,,0.02,True
SALE68730,cust11293,PROD1796,9,2024-08-20,Cash,0.28,True
SALE68731,CUSTOMER10426,PROD1926,4,2024-06-09,Credit Card,0.23,True
SALE68732,CUST13347,PROD1545,1,2024-10-28,Cash,0.04,False
SALE68733,CUST29723,PROD1940,4,2024-03-30,PayPal,0.08,True
SALE68734,CUST29088,PROD1563,3,2024-08-29,Cash,0.2,True
SALE68735,CUSTOMER10987,PROD1696,5,2024-03-15,Cash,0.25,False
SALE68736,CUST24686,PROD1896,8,2025-08-07,Debit Card,0.24,True
SALE68737,CUSTOMER17635,PROD1085,1,2024-01-24,Cash,0.19,True
SALE68738,CUST28593,PROD1668,6,2025-02-01,Credit Card,0.25,False
